_id,negative_review
ObjectId("5e6e19aafe6ac8a1e6685029"),اشتريت هذا بعد فكر. يحتوي الجهاز اللوحي على 8 غيغابايت ، ولكن منذ اللحظة التي تبدأ في استخدامه ، تم استخدام ما يقرب من خمسة بالفعل من قبل أمازون ، لقد خاب أملي تمامًا. أحب كيف تغيرت حافظات الشاشة على الرغم من أنها كانت واضحة وفريدة من نوعها ولكن الذاكرة أخذت الكعكة من أجلي!
ObjectId("5e6e19aefe6ac8a1e668502a"),اشحن الجهاز وتمكنت من إعداد كل شيء وعندما عدت لاستخدامه لن يعمل
ObjectId("5e6e19b1fe6ac8a1e668502b"),تميل هذه البطاريات إلى التسرب داخل الأجهزة وتتسبب في تلفها مما يجعلها قابلة للتشغيل
ObjectId("5e6e19b5fe6ac8a1e668502c"),لقد عدت وحصلت على 8 "لأن هذا أدار هذا المنتج ولم يتم تشغيله. حصلت على آخر لأنه كان هدية.
ObjectId("5e6e19b9fe6ac8a1e668502d"),اشتريت النار على أمل تشغيل الأفلام من حسابي فوق البنفسجي. فقط لمعرفة أنه لم يعد يدعم تنسيق الأشعة فوق البنفسجية على النار. لذلك ، كان علي أن أتسوق في مكان آخر لتشغيل الأفلام لرحلاتي الجوية. لا تشتري إذا كنت تتطلع إلى تشغيل الأفلام بهذه الطريقة!
ObjectId("5e6e19bdfe6ac8a1e668502e"),أوصي بهذا مكبر الصوت سهل العمل بصوت رائع
ObjectId("5e6e19c1fe6ac8a1e668502f"),أتمنى أن يكون هذا باللون الأبيض ليتناسب مع Kindle Paperwhite
ObjectId("5e6e19c4fe6ac8a1e6685030"),لا تدوم طويلا
ObjectId("5e6e19c8fe6ac8a1e6685031"),إنها علامة تبويب أساسية. للقراءة فقط. لم أحتفظ به.
ObjectId("5e6e19ccfe6ac8a1e6685032"),مات بعد 120 يوم .... 30 يوما خارج الضمان. بعض العلامات التجارية لا اسم لنا استمرت 3 سنوات قبل هذا واحد. أحسب أننا سنحصل على "اسم علامة تجارية" معتقدًا أنها ستستمر لفترة أطول. لن أشتري منتجات Kindle / Amazon بعد الآن.
ObjectId("5e6e19d0fe6ac8a1e6685033"),اشترى لأطفالي وسهل الاستخدام للغاية ، وجعل الواجبات المنزلية أسهل
ObjectId("5e6e19d4fe6ac8a1e6685034"),استمر بالكاد في أي وقت على الإطلاق. ليس لدي أي فكرة عن سبب استمرار بعض البطاريات لفترة أطول من غيرها ، ولكن يمكنني أن أشهد على أن هذه البطاريات تم تخزينها في نفس الحالة في منزلنا تمامًا كعلامة تجارية أخرى من البطاريات واستمرت بطارية أمازون لمدة أقل بكثير من نصف عمر علامات الاسم. أنا على استعداد دائمًا لتجربة منتجات Amazon ، لكن هذه البطاريات تركت الكثير مما هو مرغوب فيه.
ObjectId("5e6e19d8fe6ac8a1e6685035"),احترس من هذه البطاريات - لقد قمت بتعبئتها لتعود إلى الكراهية للقيام بذلك ، لكنها استمرت 5 ساعات فقط في المصابيح اليدوية الصغيرة لأطفالي !!! خيبة أمل كبيرة أيضًا - لن أشتري بطاريات هذه العلامة التجارية مرة أخرى ... ولا أوصي بها لأي شخص هناك!
ObjectId("5e6e19dcfe6ac8a1e6685036"),اشترينا هذا لابننا. إنه قاسي على الإلكترونيات. سعر رائع
ObjectId("5e6e19e0fe6ac8a1e6685037"),عملت هذه لمدة أسبوع تقريبا. ثم بدأ التسرب وتوقف عن العمل. انتهى بي المطاف برميهم بعيدا. حتى أنني اضطررت إلى إلقاء سلسلة من الأضواء بسبب تسرب البطاريات.
ObjectId("5e6e19e4fe6ac8a1e6685038"),لدي مشكلة واحدة مع هذا الجهاز اللوحي. ما هي سماعات الرأس التي تعمل مع هذا الجهاز اللوحي؟ لقد استخدمت زوجًا في المرة الأولى لمشاهدة فيلم وعملوا بشكل جيد. عند محاولة عرض فيلم مرة أخرى ، لا تعمل أي من سماعات الرأس على هذا الجهاز اللوحي. لقد جربت عدة سماعات دون نجاح. الرجاء المساعدة!
ObjectId("5e6e19e8fe6ac8a1e6685039"),لن يتم شحن حوالي نصف البطاريات ، لذا رميتها بعيدًا
ObjectId("5e6e19ecfe6ac8a1e668503a"),لا تعوضهم على محمل الجد لا !!!! إنها تعمل بشكل جيد وأخير ولكن ليس لفترة طويلة وعندما مات اثنان منهم قررت إعادة شحنها وتسربت في جميع أنحاء شاحن البطارية. أخذ أخي القليل ولم يكن لدي أي فكرة أنه اتهم القليل بدون مشكلة ولم يدمر أشياءه ولكنني فعلت. لذا إذا كنت مكانك ، لا تشحنهم
ObjectId("5e6e19f1fe6ac8a1e668503b"),كان الأطفال يحبونها كهدايا عيد الميلاد ، لكننا هنا بعد 6 أشهر ، وبالكاد يعمل منفذ شحن البطارية. يجب أن نحمل كبل الشحن بزاوية معينة حتى يتم شحنها. لم أكن أتوقع حياة طويلة جدًا من هذه الأجهزة اللوحية بسعر 39.99 دولارًا للبوب ولكن كان يجب أن تستمر لأكثر من 5-6 أشهر. مستاء جدا مع 4 kiddos حزينة.
ObjectId("5e6e19f5fe6ac8a1e668503c"),اشتريت هذا لأن لدي كتب إلكترونية في الكلية. لا يمكنني فقط الحصول على كتابي الإلكتروني. اتصلت بقسم تكنولوجيا المعلومات بالمدرسة. لم يتمكنوا أيضا. بدأ الفصل الدراسي بالفعل. أخبرني مندوب المبيعات في المتجر أن هذا ما أحتاجه. انتهى بي الأمر بشراء جهاز لوحي من حامل الهاتف الخاص بي وكانت كتبي الإلكترونية هناك في أقل من 5 دقائق بمساعدة قسم تكنولوجيا المعلومات بالمدارس.
ObjectId("5e6e19f9fe6ac8a1e668503d"),قرص وظيفي رخيص ، أبطأ من معظم الهواتف الذكية إن لم يكن كلها.
ObjectId("5e6e19fdfe6ac8a1e668503e"),تم شراء عنصر وتثبيته على Kindle ولكن ما زلت أحاول معرفة كيفية عمل التخزين على بطاقة SD الجديدة. أعلم أنه أنا ، ولكن أعتقد أنه سيتعين علي العودة إلى المتجر لإحضار شخص ما ليوضح لي كيفية العمل.
ObjectId("5e6e1a01fe6ac8a1e668503f"),لم تستخدم البطاريات في هذا الوقت وتوقع أداء 5 نجوم.
ObjectId("5e6e1a04fe6ac8a1e6685040"),هناك بعض المشاكل في تحميل الألعاب ولكن بشكل جيد
ObjectId("5e6e1a09fe6ac8a1e6685041"),هذا منتج جيد للفيديو والتصفح والقراءة. لكن هذا الإصدار قد أسقط كل دعم Android بقدر ما أستطيع أن أقول. لدي زوجان من التطبيقات التي تعمل على Fire القديم الخاص بي على ما يرام ولكنها مشكلة للغاية في هذا التطبيق. هناك تطبيق واحد أستخدمه كل يوم ولكنه لا يعمل على هذا Fire الجديد ، لذلك يجب أن أبقي التطبيق القديم موجودًا. نوع غير مريح. أوصي برؤية ما إذا كان تطبيقك مدعومًا على هذا Fire قبل إسقاط الأموال.
ObjectId("5e6e1a0dfe6ac8a1e6685042"),اشترى هذا لصديق. يقوم بالمهمة (الويب الأساسي وقراءة الكتب) وبسعر مناسب. لا شيء يتوهم للغاية ، ولكن لا توجد مشاكل.
ObjectId("5e6e1a11fe6ac8a1e6685043"),لم أستخدم هذا المنتج الذي قدمته كهدية.
ObjectId("5e6e1a14fe6ac8a1e6685044"),الرهيبة ... تماما مثل 7 الأخرى التي امتلكتها فقط بسبب الضمانات
ObjectId("5e6e1a18fe6ac8a1e6685045"),المبلغ الذي دفعته للكمبيوتر اللوحي يستحق ذلك للبيع.
ObjectId("5e6e1a1cfe6ac8a1e6685046"),قرص النار قوي جدًا للحجم ويفعل كل شيء!
ObjectId("5e6e1a1ffe6ac8a1e6685047"),لا يعمل بشكل جيد في ماوس Apple اللاسلكي
ObjectId("5e6e1a23fe6ac8a1e6685048"),لم يعمل أكثر من 4 أشهر. لا تضيع أموالك.
ObjectId("5e6e1a27fe6ac8a1e6685049"),كان لدي آمال كبيرة على هذه وفوجئت جدا في التصنيف العالي. لا بد أنني تلقيت مجموعة سيئة. هذه كمية كبيرة و 6-8 أشهر بعد الشراء ، باستخدام هذه البطاريات وهي ليست جيدة. اكتشفت أنهم ارتدوا للتو لأنني لم أستخدمهم. بخيبة أمل كبيرة و 20+ جيدة من القمامة. المشكله الحقيقية.
ObjectId("5e6e1a2bfe6ac8a1e668504a"),لن يتم تشغيله أو شحنه. علينا أن نعيده إلى كيندل.
ObjectId("5e6e1a2ffe6ac8a1e668504b"),اشتريتها من أجل مشاهدة NBC لكن تطبيق NBC غير متوافق ، لذا لدي الآن وزن ثقيل.
ObjectId("5e6e1a32fe6ac8a1e668504c"),تم شراؤها كهدية ، لا أعرف التفاصيل ، ولكن الأطفال يحبونها!
ObjectId("5e6e1a36fe6ac8a1e668504d"),إنها قطعة جيدة من التكنولوجيا فهي لا تتصل بشبكة wifi
ObjectId("5e6e1a3afe6ac8a1e668504e"),هذه هي أسوأ البطاريات التي اشتريتها على الإطلاق. يومان في جهاز التحكم عن بعد الخاص بالتلفزيون واستبدلت وبعد يومين ، مات. أشعر بخيبة أمل كبيرة معك يا أمازون لبيع هذا لي.
ObjectId("5e6e1a3efe6ac8a1e668504f"),بطيء جدا ... أعتقد أنه يستحق 40 دولارا .. منتج رائع لطفل ..
ObjectId("5e6e1a42fe6ac8a1e6685050"),استمرت بطاريات متجر Sunbeam بالدولار لفترة أطول من هذه الأشياء الرديئة. مخيبة للآمال جدا!
ObjectId("5e6e1a46fe6ac8a1e6685051"),إذا كنت ترغب في الاستفادة من خدمات Alexa الصوتية في Amazon ، فلا تحصل على واحدة. الصنبور هو مكبر صوت جيد بما فيه الكفاية للبلوتوث للموسيقى اللاسلكية ، ولكن الحاجة إلى لمس زر للخدمات الصوتية تجعله أقل قيمة بكثير.
ObjectId("5e6e1a4afe6ac8a1e6685052"),لا تدوم طويلا مثل البطاريات الأخرى. Rayovacs التي أحصل عليها من Lowes أفضل بكثير.
ObjectId("5e6e1a4efe6ac8a1e6685053"),يعمل هذا المنتج ، ولكنه يعمل ببطء مقارنة بـ Apple وبعض الهواتف / الأجهزة اللوحية التي تعمل بنظام Android. كما ذكرت في ملخصي ... أنت تدفع مقابل ما تحصل عليه. لا توجد قضايا رئيسية حتى الآن.
ObjectId("5e6e1a52fe6ac8a1e6685054"),إنه منتج رائع أن يكون لديك مكبر صوت عالي ، ولكن إذا لم يكن لديك أي ملحقات ترافقه ، فلا تشتريه ولكن إذا كان لديك المال فقم بشرائه
ObjectId("5e6e1a55fe6ac8a1e6685055"),أمرت العديد من هؤلاء بإرسالها إلى العائلة في هايتي. كانوا للبيع.
ObjectId("5e6e1a59fe6ac8a1e6685056"),ستنخفض شبكة WiFi كثيرًا إلى حيث لم أتمكن من الاستماع إلى Spotify أو خدمات أخرى دون تخزين مؤقت.
ObjectId("5e6e1a5dfe6ac8a1e6685057"),تموت هذه أسرع بكثير من بطاريات إنرجايزر و duracell النموذجية
